CustomerID,Recency,Frequency,Monetary,TotalQuantity,FirstPurchase,LastPurchase,Country,AverageOrderValue,LifetimeDays,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,KMeansCluster,ClusterProfile
10499,19,11,6010.02,157,2024-02-03 21:35:55,2025-12-13 13:43:21,United Kingdom,546.3654545454546,678,3,1,5,315,Need Attention,0,3215.761426824297
10500,1,11,3636.5,125,2024-01-30 15:35:26,2025-12-31 06:21:03,United Kingdom,330.59090909090907,700,5,1,4,514,New / Promising,0,3215.761426824297
10501,4,11,2755.7,110,2024-01-05 15:37:17,2025-12-28 21:49:25,United Kingdom,250.5181818181818,723,5,1,2,512,New / Promising,0,3215.761426824297
10502,16,11,3005.5299999999997,123,2024-01-08 11:04:27,2025-12-16 06:09:48,United Kingdom,273.22999999999996,707,3,1,3,313,Need Attention,0,3215.761426824297
10503,14,11,3108.23,130,2024-01-15 20:25:16,2025-12-18 03:06:56,United Kingdom,282.56636363636363,702,3,1,3,313,Need Attention,0,3215.761426824297
10504,29,11,2688.02,114,2024-01-07 09:10:27,2025-12-03 23:20:18,United Kingdom,244.36545454545455,696,2,1,2,212,Hibernating,0,3215.761426824297
10505,54,11,3823.0099999999998,121,2024-01-01 12:14:16,2025-11-08 14:58:36,United Kingdom,347.5463636363636,677,1,1,4,114,Hibernating,0,3215.761426824297
10506,19,11,3734.29,131,2024-01-03 23:58:17,2025-12-13 13:58:02,United Kingdom,339.4809090909091,709,3,1,4,314,Need Attention,0,3215.761426824297
10507,24,11,2705.56,115,2024-01-05 06:37:32,2025-12-08 15:55:06,United Kingdom,245.96,703,2,1,2,212,Hibernating,0,3215.761426824297
10508,6,11,2492.62,105,2024-01-01 22:45:15,2025-12-26 07:19:15,United Kingdom,226.60181818181817,724,5,1,2,512,New / Promising,0,3215.761426824297
10509,25,11,2642.39,113,2024-01-18 15:54:06,2025-12-07 19:58:41,United Kingdom,240.21727272727273,689,2,1,2,212,Hibernating,0,3215.761426824297
10510,7,11,2052.51,102,2024-01-08 21:28:21,2025-12-25 22:54:20,United Kingdom,186.5918181818182,717,4,1,1,411,New / Promising,0,3215.761426824297
10511,4,11,3237.39,111,2024-02-07 23:37:58,2025-12-28 18:10:14,United Kingdom,294.3081818181818,689,5,1,4,514,New / Promising,0,3215.761426824297
10512,14,11,2757.04,119,2024-01-20 00:49:08,2025-12-18 12:46:34,United Kingdom,250.64,698,3,1,2,312,Need Attention,0,3215.761426824297
10513,66,11,3506.8,138,2024-01-02 15:09:57,2025-10-27 04:38:13,United Kingdom,318.8,663,1,1,4,114,Hibernating,0,3215.761426824297
10514,9,11,3507.28,132,2024-02-05 03:11:56,2025-12-23 08:02:55,France,318.8436363636364,687,4,1,4,414,New / Promising,0,3215.761426824297
10515,20,11,2516.18,106,2024-01-07 07:36:19,2025-12-12 20:10:40,United Kingdom,228.74363636363634,705,3,1,2,312,Need Attention,0,3215.761426824297
10516,28,11,3165.65,116,2024-01-01 18:01:21,2025-12-04 19:16:25,United Kingdom,287.78636363636366,703,2,1,3,213,Hibernating,0,3215.761426824297
10517,4,11,4107.0,131,2024-01-06 23:56:42,2025-12-28 22:44:04,United Kingdom,373.3636363636364,721,5,1,5,515,New / Promising,0,3215.761426824297
10518,31,11,3761.67,124,2024-01-29 08:54:52,2025-12-01 06:29:11,United Kingdom,341.97,671,2,1,4,214,Hibernating,0,3215.761426824297
10519,9,11,2866.88,124,2024-02-27 00:30:00,2025-12-23 12:55:59,United Kingdom,260.62545454545455,665,4,1,3,413,New / Promising,0,3215.761426824297
10520,1,11,3815.3,130,2024-02-07 08:43:38,2025-12-31 19:12:02,United Kingdom,346.8454545454546,693,5,1,4,514,New / Promising,0,3215.761426824297
10521,2,11,4587.63,131,2024-02-11 22:42:16,2025-12-30 21:39:01,United Kingdom,417.05727272727273,687,5,1,5,515,New / Promising,0,3215.761426824297
10522,15,11,2332.2,110,2024-01-01 21:05:26,2025-12-17 19:07:45,United Kingdom,212.0181818181818,715,3,1,1,311,Need Attention,0,3215.761426824297
10523,7,11,3318.25,128,2024-03-01 03:44:27,2025-12-25 15:10:27,United Kingdom,301.65909090909093,664,4,1,4,414,New / Promising,0,3215.761426824297
10524,9,11,2316.75,111,2024-01-12 02:00:21,2025-12-23 19:17:13,United Kingdom,210.61363636363637,711,4,1,1,411,New / Promising,0,3215.761426824297
10525,7,11,3285.27,116,2024-01-11 23:23:47,2025-12-25 00:51:05,United Kingdom,298.6609090909091,713,4,1,4,414,New / Promising,0,3215.761426824297
10526,37,11,2258.2,107,2024-01-10 18:10:37,2025-11-25 16:59:26,United Kingdom,205.29090909090908,684,2,1,1,211,Hibernating,0,3215.761426824297
10527,20,11,2273.12,109,2024-01-10 07:57:28,2025-12-12 15:45:56,United Kingdom,206.6472727272727,702,3,1,1,311,Need Attention,0,3215.761426824297
10528,16,11,3321.5299999999997,114,2024-02-07 19:41:06,2025-12-16 03:29:04,United Kingdom,301.9572727272727,677,3,1,4,314,Need Attention,0,3215.761426824297
10529,27,11,2492.79,114,2024-01-11 14:28:32,2025-12-05 21:28:15,United Kingdom,226.61727272727273,694,2,1,2,212,Hibernating,0,3215.761426824297
10530,42,11,3589.62,114,2024-02-01 11:12:07,2025-11-20 13:29:20,United Kingdom,326.3290909090909,658,1,1,4,114,Hibernating,0,3215.761426824297
10531,7,11,2689.67,129,2024-02-26 22:03:28,2025-12-25 06:12:30,United Kingdom,244.51545454545456,667,4,1,2,412,New / Promising,0,3215.761426824297
10532,43,11,3033.89,110,2024-03-14 06:29:57,2025-11-19 07:08:03,United Kingdom,275.8081818181818,615,1,1,3,113,Hibernating,0,3215.761426824297
10533,3,11,2309.51,98,2024-01-12 16:03:42,2025-12-29 06:30:10,United Kingdom,209.95545454545456,716,5,1,1,511,New / Promising,0,3215.761426824297
10534,16,11,2757.14,106,2024-01-16 18:49:41,2025-12-16 15:12:30,United Kingdom,250.6490909090909,699,3,1,2,312,Need Attention,0,3215.761426824297
10535,22,11,3090.58,109,2024-01-05 21:05:14,2025-12-10 08:44:48,United Kingdom,280.96181818181816,704,3,1,3,313,Need Attention,0,3215.761426824297
10536,19,11,5327.0,149,2024-01-24 12:31:22,2025-12-13 01:03:51,United Kingdom,484.27272727272725,688,3,1,5,315,Need Attention,0,3215.761426824297
10537,12,11,3063.9,124,2024-01-03 23:44:05,2025-12-20 21:46:33,United Kingdom,278.53636363636366,716,4,1,3,413,New / Promising,0,3215.761426824297
10538,8,11,2919.88,116,2024-01-16 20:53:16,2025-12-24 15:30:22,United Kingdom,265.44363636363636,707,4,1,3,413,New / Promising,0,3215.761426824297
10539,36,11,2189.63,103,2024-02-20 03:38:32,2025-11-26 18:43:10,United Kingdom,199.05727272727273,645,2,1,1,211,Hibernating,0,3215.761426824297
10540,7,11,3811.31,118,2024-01-17 22:49:17,2025-12-25 10:04:10,United Kingdom,346.4827272727273,707,4,1,4,414,New / Promising,0,3215.761426824297
10541,12,11,2685.0099999999998,121,2024-01-12 00:08:59,2025-12-20 09:54:09,United Kingdom,244.09181818181816,708,4,1,2,412,New / Promising,0,3215.761426824297
10542,46,11,3404.76,105,2024-01-20 07:15:50,2025-11-16 20:07:54,United Kingdom,309.5236363636364,666,1,1,4,114,Hibernating,0,3215.761426824297
10543,3,11,2831.7,112,2024-01-16 22:39:37,2025-12-29 02:36:19,United Kingdom,257.42727272727274,712,5,1,3,513,New / Promising,0,3215.761426824297
10544,25,11,2715.21,129,2024-02-25 10:29:50,2025-12-07 03:55:46,United Kingdom,246.83727272727273,650,2,1,2,212,Hibernating,0,3215.761426824297
10545,48,11,2511.7200000000003,117,2024-01-21 22:26:48,2025-11-14 01:22:50,United Kingdom,228.33818181818185,662,1,1,2,112,Hibernating,0,3215.761426824297
10546,12,11,3631.67,123,2024-01-06 07:57:00,2025-12-20 18:11:35,United Kingdom,330.1518181818182,714,4,1,4,414,New / Promising,0,3215.761426824297
10547,15,11,2884.23,102,2024-01-22 19:57:33,2025-12-17 07:33:12,United Kingdom,262.20272727272726,694,3,1,3,313,Need Attention,0,3215.761426824297
10548,10,11,3571.34,128,2024-01-05 17:39:51,2025-12-22 23:39:00,United Kingdom,324.66727272727275,717,4,1,4,414,New / Promising,0,3215.761426824297
10549,25,11,3057.83,127,2024-01-17 03:41:51,2025-12-07 11:46:38,United Kingdom,277.98454545454547,690,2,1,3,213,Hibernating,0,3215.761426824297
10550,15,11,3162.36,118,2024-01-11 07:48:06,2025-12-17 23:36:31,United Kingdom,287.48727272727274,706,3,1,3,313,Need Attention,0,3215.761426824297
10551,7,11,4160.9800000000005,136,2024-01-05 00:46:37,2025-12-25 10:59:28,United Kingdom,378.27090909090913,720,4,1,5,415,New / Promising,0,3215.761426824297
10552,1,11,4090.4100000000003,123,2024-01-10 17:47:44,2025-12-31 21:08:17,United Kingdom,371.85545454545456,721,5,1,5,515,New / Promising,0,3215.761426824297
10553,46,11,2699.6800000000003,108,2024-01-04 21:48:40,2025-11-16 21:02:07,United Kingdom,245.42545454545458,681,1,1,2,112,Hibernating,0,3215.761426824297
10554,17,11,3329.08,125,2024-01-07 08:41:20,2025-12-15 17:09:11,United Kingdom,302.64363636363635,708,3,1,4,314,Need Attention,0,3215.761426824297
10555,21,11,2681.5,125,2024-01-12 03:22:34,2025-12-11 12:48:31,United Kingdom,243.77272727272728,699,3,1,2,312,Need Attention,0,3215.761426824297
10556,5,11,3779.0699999999997,126,2024-01-25 07:55:03,2025-12-27 01:58:10,France,343.55181818181813,701,5,1,4,514,New / Promising,0,3215.761426824297
10557,62,11,2946.0,108,2024-01-25 01:34:22,2025-10-31 19:22:56,United Kingdom,267.8181818181818,645,1,1,3,113,Hibernating,0,3215.761426824297
10558,29,11,4134.48,141,2024-01-07 22:28:47,2025-12-03 21:17:15,United Kingdom,375.86181818181814,695,2,1,5,215,Hibernating,0,3215.761426824297
10559,1,11,3181.73,108,2024-01-13 23:20:31,2025-12-31 02:59:33,United Kingdom,289.2481818181818,717,5,1,3,513,New / Promising,0,3215.761426824297
10560,41,11,3297.65,131,2024-03-16 11:08:55,2025-11-21 20:20:55,United Kingdom,299.78636363636366,615,1,1,4,114,Hibernating,0,3215.761426824297
10561,45,11,3121.22,108,2024-01-30 04:12:46,2025-11-17 14:15:32,United Kingdom,283.74727272727273,657,1,1,3,113,Hibernating,0,3215.761426824297
10562,5,11,2783.36,114,2024-01-04 08:35:13,2025-12-27 21:58:03,United Kingdom,253.03272727272727,723,5,1,2,512,New / Promising,0,3215.761426824297
10563,39,11,3700.27,117,2024-01-21 17:55:37,2025-11-23 17:04:15,United Kingdom,336.3881818181818,671,1,1,4,114,Hibernating,0,3215.761426824297
10564,29,11,2576.9900000000002,115,2024-01-01 12:12:46,2025-12-03 08:05:40,United Kingdom,234.2718181818182,701,2,1,2,212,Hibernating,0,3215.761426824297
10565,33,11,3087.6800000000003,113,2024-01-11 16:22:35,2025-11-29 23:08:12,United Kingdom,280.69818181818187,688,2,1,3,213,Hibernating,0,3215.761426824297
10566,3,11,2564.42,119,2024-01-05 02:58:23,2025-12-29 16:40:47,United Kingdom,233.1290909090909,724,5,1,2,512,New / Promising,0,3215.761426824297
10567,36,11,3044.0,97,2024-01-10 11:28:19,2025-11-26 05:52:51,United Kingdom,276.72727272727275,685,2,1,3,213,Hibernating,0,3215.761426824297
10568,50,11,5025.68,148,2024-01-28 04:23:55,2025-11-12 09:08:16,United Kingdom,456.88000000000005,654,1,1,5,115,Hibernating,0,3215.761426824297
10569,24,10,3770.15,120,2024-01-05 17:52:16,2025-12-08 21:26:07,United Kingdom,377.015,703,2,1,4,214,Hibernating,1,3109.399468085106
10570,34,11,2708.87,110,2024-01-09 04:56:01,2025-11-28 01:22:44,United Kingdom,246.26090909090908,688,2,1,2,212,Hibernating,0,3215.761426824297
10571,4,11,4082.74,135,2024-01-04 10:38:54,2025-12-28 01:03:28,United Kingdom,371.1581818181818,723,5,1,5,515,New / Promising,0,3215.761426824297
10572,51,11,1838.3700000000001,89,2024-01-11 12:39:09,2025-11-11 17:20:25,United Kingdom,167.12454545454545,670,1,1,1,111,Hibernating,0,3215.761426824297
10573,8,11,2635.24,113,2024-02-18 07:36:06,2025-12-24 01:01:07,United Kingdom,239.5672727272727,674,4,1,2,412,New / Promising,0,3215.761426824297
10574,11,11,4181.13,152,2024-01-14 08:56:39,2025-12-21 06:46:54,United Kingdom,380.1027272727273,706,4,1,5,415,New / Promising,0,3215.761426824297
10575,19,11,2943.63,118,2024-01-16 15:05:05,2025-12-13 18:23:25,United Kingdom,267.6027272727273,697,3,1,3,313,Need Attention,0,3215.761426824297
10576,3,11,4910.68,135,2024-01-25 06:01:37,2025-12-29 02:44:27,United Kingdom,446.42545454545456,703,5,1,5,515,New / Promising,0,3215.761426824297
10577,56,11,4024.06,144,2024-01-08 23:55:25,2025-11-06 02:41:34,United Kingdom,365.82363636363635,667,1,1,5,115,Hibernating,0,3215.761426824297
10578,22,11,2388.61,88,2024-01-04 02:35:40,2025-12-10 05:22:52,United Kingdom,217.14636363636365,706,3,1,1,311,Need Attention,0,3215.761426824297
10579,21,11,2883.96,118,2024-01-01 14:14:57,2025-12-11 03:36:48,United Kingdom,262.1781818181818,709,3,1,3,313,Need Attention,0,3215.761426824297
10580,13,11,4917.81,135,2024-01-01 16:15:31,2025-12-19 14:54:59,United Kingdom,447.0736363636364,717,4,1,5,415,New / Promising,0,3215.761426824297
10581,26,11,2159.9700000000003,101,2024-01-05 12:44:13,2025-12-06 17:05:08,United Kingdom,196.3609090909091,701,2,1,1,211,Hibernating,0,3215.761426824297
10582,1,11,3263.39,119,2024-01-10 00:09:47,2025-12-31 07:45:29,United Kingdom,296.6718181818182,721,5,1,4,514,New / Promising,0,3215.761426824297
10583,72,11,2451.49,105,2024-01-28 02:13:31,2025-10-21 08:48:10,United Kingdom,222.86272727272726,632,1,1,1,111,Hibernating,0,3215.761426824297
10584,5,11,2415.04,107,2024-01-01 09:31:14,2025-12-27 01:18:52,United Kingdom,219.5490909090909,725,5,1,1,511,New / Promising,0,3215.761426824297
10585,19,11,4665.98,140,2024-01-03 22:18:26,2025-12-13 04:37:56,United Kingdom,424.17999999999995,709,3,1,5,315,Need Attention,0,3215.761426824297
10586,20,11,2808.6,119,2024-01-05 12:56:46,2025-12-12 08:29:28,United Kingdom,255.3272727272727,706,3,1,2,312,Need Attention,0,3215.761426824297
10587,82,11,2105.65,95,2024-01-10 20:48:37,2025-10-11 08:05:22,United Kingdom,191.4227272727273,639,1,1,1,111,Hibernating,0,3215.761426824297
10588,10,11,2159.57,102,2024-01-12 04:58:25,2025-12-22 02:20:30,United Kingdom,196.32454545454547,709,4,1,1,411,New / Promising,0,3215.761426824297
10589,18,11,2497.25,118,2024-02-07 05:07:18,2025-12-14 08:28:46,United Kingdom,227.02272727272728,676,3,1,2,312,Need Attention,0,3215.761426824297
10590,10,11,3697.84,128,2024-02-12 20:56:25,2025-12-22 23:48:00,United Kingdom,336.16727272727275,679,4,1,4,414,New / Promising,0,3215.761426824297
10591,25,11,3784.7799999999997,132,2024-03-18 01:39:35,2025-12-07 09:08:20,United Kingdom,344.0709090909091,629,2,1,4,214,Hibernating,0,3215.761426824297
10592,6,11,4053.72,140,2024-02-05 22:08:20,2025-12-26 15:33:57,United Kingdom,368.52,689,5,1,5,515,New / Promising,0,3215.761426824297
10593,3,11,3684.17,124,2024-01-20 14:46:16,2025-12-29 06:27:58,United Kingdom,334.92454545454547,708,5,1,4,514,New / Promising,0,3215.761426824297
10594,16,11,2039.64,99,2024-01-03 20:29:34,2025-12-16 15:54:49,United Kingdom,185.4218181818182,712,3,1,1,311,Need Attention,0,3215.761426824297
10595,3,11,2983.98,125,2024-01-04 04:52:07,2025-12-29 12:31:06,United Kingdom,271.2709090909091,725,5,1,3,513,New / Promising,0,3215.761426824297
10596,27,11,2863.89,116,2024-01-16 03:18:54,2025-12-05 18:01:29,United Kingdom,260.3536363636363,689,2,1,3,213,Hibernating,0,3215.761426824297
10597,52,11,3901.5099999999998,122,2024-01-04 02:57:40,2025-11-10 04:59:36,United Kingdom,354.6827272727273,676,1,1,5,115,Hibernating,0,3215.761426824297
10598,35,11,3677.26,137,2024-01-07 11:45:28,2025-11-27 07:12:19,United Kingdom,334.29636363636365,689,2,1,4,214,Hibernating,0,3215.761426824297
10599,32,11,4500.25,142,2024-01-05 03:44:15,2025-11-30 23:34:37,United Kingdom,409.1136363636364,695,2,1,5,215,Hibernating,0,3215.761426824297
10600,15,11,2321.8,110,2024-02-03 06:44:55,2025-12-17 07:36:19,United Kingdom,211.0727272727273,683,3,1,1,311,Need Attention,0,3215.761426824297
10601,2,11,2816.11,110,2024-02-07 16:03:26,2025-12-30 21:33:18,United Kingdom,256.01,692,5,1,2,512,New / Promising,0,3215.761426824297
10602,3,11,2923.22,124,2024-01-01 19:27:37,2025-12-29 08:10:42,United Kingdom,265.74727272727273,727,5,1,3,513,New / Promising,0,3215.761426824297
10603,45,11,2679.55,125,2024-01-28 09:09:21,2025-11-17 16:06:24,United Kingdom,243.59545454545457,659,1,1,2,112,Hibernating,0,3215.761426824297
10604,3,11,2189.88,99,2024-01-07 15:28:15,2025-12-29 17:47:53,United Kingdom,199.08,722,5,1,1,511,New / Promising,0,3215.761426824297
10605,27,11,2228.84,106,2024-01-28 16:22:40,2025-12-05 20:47:33,United Kingdom,202.62181818181818,677,2,1,1,211,Hibernating,0,3215.761426824297
10606,12,11,2472.48,105,2024-01-02 10:51:21,2025-12-20 11:44:45,United Kingdom,224.7709090909091,718,4,1,2,412,New / Promising,0,3215.761426824297
10607,52,11,2638.61,107,2024-01-17 20:08:48,2025-11-10 20:04:40,United Kingdom,239.87363636363636,662,1,1,2,112,Hibernating,0,3215.761426824297
10608,35,11,2117.5099999999998,100,2024-01-02 03:38:29,2025-11-27 19:55:13,United Kingdom,192.50090909090906,695,2,1,1,211,Hibernating,0,3215.761426824297
10609,18,11,1855.15,103,2024-01-22 15:47:38,2025-12-14 00:48:33,United Kingdom,168.65,691,3,1,1,311,Need Attention,0,3215.761426824297
10610,6,11,2081.27,97,2024-02-09 06:34:01,2025-12-26 07:22:26,United Kingdom,189.20636363636365,686,5,1,1,511,New / Promising,0,3215.761426824297
10611,25,11,5050.2,156,2024-01-12 05:21:39,2025-12-07 03:38:07,United Kingdom,459.10909090909087,694,2,1,5,215,Hibernating,0,3215.761426824297
10612,4,11,4711.39,138,2024-01-11 14:20:13,2025-12-28 03:03:00,United Kingdom,428.3081818181818,716,5,1,5,515,New / Promising,0,3215.761426824297
10613,24,11,3949.56,126,2024-02-08 23:53:21,2025-12-08 20:55:22,United Kingdom,359.0509090909091,668,2,1,5,215,Hibernating,0,3215.761426824297
10614,14,11,3860.6800000000003,120,2024-01-06 02:02:56,2025-12-18 20:55:25,United Kingdom,350.9709090909091,712,3,1,5,315,Need Attention,0,3215.761426824297
10615,16,11,2747.14,138,2024-01-20 09:21:41,2025-12-16 09:09:08,United Kingdom,249.73999999999998,695,3,1,2,312,Need Attention,0,3215.761426824297
10616,45,11,3265.57,139,2024-01-26 13:04:25,2025-11-17 16:27:48,United Kingdom,296.87,661,1,1,4,114,Hibernating,0,3215.761426824297
10617,47,11,1891.02,96,2024-01-11 23:31:32,2025-11-15 15:47:40,United Kingdom,171.9109090909091,673,1,1,1,111,Hibernating,0,3215.761426824297
10618,2,11,3556.98,119,2024-01-05 05:30:10,2025-12-30 15:55:49,United Kingdom,323.3618181818182,725,5,1,4,514,New / Promising,0,3215.761426824297
10619,1,11,3047.79,120,2024-01-28 14:41:18,2025-12-31 17:56:31,United Kingdom,277.0718181818182,703,5,1,3,513,New / Promising,0,3215.761426824297
10620,3,11,3701.08,118,2024-02-19 03:14:32,2025-12-29 02:46:37,United Kingdom,336.46181818181816,678,5,1,4,514,New / Promising,0,3215.761426824297
10621,21,11,4493.94,141,2024-01-07 08:09:16,2025-12-11 21:22:25,United Kingdom,408.53999999999996,704,3,1,5,315,Need Attention,0,3215.761426824297
10622,17,11,2299.88,104,2024-01-02 14:31:19,2025-12-15 10:49:12,United Kingdom,209.08,712,3,1,1,311,Need Attention,0,3215.761426824297
10623,30,11,2508.01,111,2024-01-03 08:29:40,2025-12-02 02:36:15,United Kingdom,228.00090909090912,698,2,1,2,212,Hibernating,0,3215.761426824297
10624,44,11,2777.04,115,2024-03-10 15:05:02,2025-11-18 09:42:20,United Kingdom,252.45818181818183,617,1,1,2,112,Hibernating,0,3215.761426824297
10625,7,11,2351.18,110,2024-01-31 12:39:46,2025-12-25 17:54:21,United Kingdom,213.74363636363634,694,4,1,1,411,New / Promising,0,3215.761426824297
10626,29,11,2262.62,100,2024-02-19 08:12:00,2025-12-03 01:31:35,United Kingdom,205.69272727272727,652,2,1,1,211,Hibernating,0,3215.761426824297
10627,39,11,4759.04,128,2024-01-04 11:57:24,2025-11-23 05:53:22,United Kingdom,432.64,688,1,1,5,115,Hibernating,0,3215.761426824297
10628,15,11,4454.18,147,2024-03-31 07:58:35,2025-12-17 06:05:38,United Kingdom,404.92545454545456,625,3,1,5,315,Need Attention,0,3215.761426824297
10629,13,11,2404.62,111,2024-01-16 11:58:19,2025-12-19 08:36:29,United Kingdom,218.60181818181817,702,4,1,1,411,New / Promising,0,3215.761426824297
10630,11,11,2689.14,104,2024-01-12 21:59:37,2025-12-21 16:35:06,United Kingdom,244.46727272727273,708,4,1,2,412,New / Promising,0,3215.761426824297
10631,77,11,3007.93,96,2024-01-09 22:49:00,2025-10-16 15:40:05,United Kingdom,273.4481818181818,645,1,1,3,113,Hibernating,0,3215.761426824297
10632,49,11,3861.36,124,2024-01-08 08:42:26,2025-11-13 14:26:13,Germany,351.0327272727273,675,1,1,5,115,Hibernating,0,3215.761426824297
10633,6,11,3355.8,125,2024-01-04 04:52:22,2025-12-26 20:33:22,United Kingdom,305.07272727272726,722,5,1,4,514,New / Promising,0,3215.761426824297
10634,24,11,3012.17,133,2024-01-31 08:04:44,2025-12-08 22:27:40,United Kingdom,273.83363636363634,677,2,1,3,213,Hibernating,0,3215.761426824297
10635,16,11,3842.84,130,2024-02-14 00:35:24,2025-12-16 09:15:43,United Kingdom,349.34909090909093,671,3,1,4,314,Need Attention,0,3215.761426824297
10636,1,11,3634.27,120,2024-01-24 18:59:45,2025-12-31 02:05:13,United Kingdom,330.3881818181818,706,5,1,4,514,New / Promising,0,3215.761426824297
10637,69,11,4810.57,149,2024-02-10 08:15:06,2025-10-24 17:44:34,United Kingdom,437.32454545454544,622,1,1,5,115,Hibernating,0,3215.761426824297
10638,21,10,3475.04,116,2024-01-11 03:30:52,2025-12-11 23:21:50,United Kingdom,347.504,700,3,1,4,314,Need Attention,1,3109.399468085106
10639,92,11,2837.32,125,2024-01-24 00:17:51,2025-10-01 03:44:18,United Kingdom,257.9381818181818,616,1,1,3,113,Hibernating,0,3215.761426824297
10640,5,11,4277.88,133,2024-02-13 15:48:57,2025-12-27 01:40:19,United Kingdom,388.89818181818185,682,5,1,5,515,New / Promising,0,3215.761426824297
10641,12,11,2601.89,111,2024-01-04 04:35:58,2025-12-20 09:11:44,United Kingdom,236.53545454545454,716,4,1,2,412,New / Promising,0,3215.761426824297
10642,4,11,2598.37,106,2024-01-27 15:50:43,2025-12-28 03:27:06,United Kingdom,236.21545454545455,700,5,1,2,512,New / Promising,0,3215.761426824297
10643,3,11,3930.42,129,2024-01-25 15:28:16,2025-12-29 06:27:21,United Kingdom,357.3109090909091,703,5,1,5,515,New / Promising,0,3215.761426824297
10644,6,11,2503.79,116,2024-01-23 07:12:46,2025-12-26 16:31:45,United Kingdom,227.61727272727273,703,5,1,2,512,New / Promising,0,3215.761426824297
10645,19,11,3069.4900000000002,123,2024-01-03 16:49:17,2025-12-13 15:56:48,United Kingdom,279.04454545454547,709,3,1,3,313,Need Attention,0,3215.761426824297
10646,33,11,3701.24,135,2024-02-07 02:57:42,2025-11-29 10:03:30,United Kingdom,336.4763636363636,661,2,1,4,214,Hibernating,0,3215.761426824297
10647,4,11,2344.95,92,2024-01-30 14:58:52,2025-12-28 17:51:42,United Kingdom,213.1772727272727,698,5,1,1,511,New / Promising,0,3215.761426824297
10648,47,11,2111.86,102,2024-01-03 01:35:59,2025-11-15 18:01:43,United Kingdom,191.98727272727274,682,1,1,1,111,Hibernating,0,3215.761426824297
10649,6,11,4151.08,129,2024-01-03 01:09:41,2025-12-26 23:15:59,United Kingdom,377.3709090909091,723,5,1,5,515,New / Promising,0,3215.761426824297
10650,5,11,1984.65,94,2024-01-28 00:53:51,2025-12-27 08:09:02,United Kingdom,180.4227272727273,699,5,1,1,511,New / Promising,0,3215.761426824297
10651,12,11,2209.4,111,2024-01-03 22:43:00,2025-12-20 16:07:21,United Kingdom,200.85454545454547,716,4,1,1,411,New / Promising,0,3215.761426824297
10652,10,11,2119.96,94,2024-01-28 08:35:42,2025-12-22 09:34:48,United Kingdom,192.72363636363636,694,4,1,1,411,New / Promising,0,3215.761426824297
10653,4,11,3878.56,126,2024-01-01 01:12:44,2025-12-28 10:26:07,United Kingdom,352.5963636363636,727,5,1,5,515,New / Promising,0,3215.761426824297
10654,10,11,2210.29,103,2024-01-08 07:34:21,2025-12-22 04:40:58,United Kingdom,200.93545454545455,713,4,1,1,411,New / Promising,0,3215.761426824297
10655,4,11,3992.54,136,2024-01-30 09:52:15,2025-12-28 04:24:24,United Kingdom,362.9581818181818,697,5,1,5,515,New / Promising,0,3215.761426824297
10656,8,11,2577.64,107,2024-01-05 01:42:32,2025-12-24 20:06:20,United Kingdom,234.33090909090907,719,4,1,2,412,New / Promising,0,3215.761426824297
10657,55,11,3291.29,127,2024-02-05 14:24:41,2025-11-07 18:38:10,United Kingdom,299.2081818181818,641,1,1,4,114,Hibernating,0,3215.761426824297
10658,20,11,3012.26,119,2024-01-13 14:48:47,2025-12-12 02:25:17,United Kingdom,273.8418181818182,698,3,1,3,313,Need Attention,0,3215.761426824297
10659,56,11,4507.83,130,2024-02-13 11:34:49,2025-11-06 13:04:00,United Kingdom,409.8027272727273,632,1,1,5,115,Hibernating,0,3215.761426824297
10660,3,11,3290.31,115,2024-01-11 22:30:21,2025-12-29 19:02:02,United Kingdom,299.1190909090909,717,5,1,4,514,New / Promising,0,3215.761426824297
10661,10,11,4123.72,132,2024-01-20 08:15:38,2025-12-22 03:17:42,United Kingdom,374.8836363636364,701,4,1,5,415,New / Promising,0,3215.761426824297
10662,5,11,2747.15,109,2024-03-25 23:46:43,2025-12-27 00:35:00,United Kingdom,249.7409090909091,641,5,1,2,512,New / Promising,0,3215.761426824297
10663,4,11,1963.64,103,2024-02-02 16:10:17,2025-12-28 16:34:19,United Kingdom,178.5127272727273,695,5,1,1,511,New / Promising,0,3215.761426824297
10664,40,11,4933.4400000000005,149,2024-01-06 20:09:57,2025-11-22 12:48:31,United Kingdom,448.4945454545455,685,1,1,5,115,Hibernating,0,3215.761426824297
10665,119,11,2176.76,116,2024-01-02 15:12:52,2025-09-03 23:56:08,United Kingdom,197.88727272727274,610,1,1,1,111,Hibernating,0,3215.761426824297
10666,19,11,2772.47,113,2024-02-12 22:45:25,2025-12-13 07:16:23,United Kingdom,252.04272727272726,669,3,1,2,312,Need Attention,0,3215.761426824297
10667,1,11,2683.02,112,2024-01-24 09:31:14,2025-12-31 23:20:21,United Kingdom,243.9109090909091,707,5,1,2,512,New / Promising,0,3215.761426824297
10668,43,11,2699.89,119,2024-01-27 23:39:52,2025-11-19 03:15:51,United Kingdom,245.44454545454545,661,1,1,2,112,Hibernating,0,3215.761426824297
10669,20,11,5040.08,148,2024-02-15 19:33:49,2025-12-12 21:24:11,United Kingdom,458.1890909090909,666,3,1,5,315,Need Attention,0,3215.761426824297
